PROFESSOR|TITULO|SITUACAO|FUNCAO|INICIO|TERMINO|CARGA HORARIA|CARGA HORARIA PAD|20201
DIEGO ALEXANDRE DUARTE*|Membrana Polimérica Condutora para Célula Combustível Microbiana|Projeto Final Aprovado|Participante|01/04/2018|01/04/2020|1|1
DIEGO SANTOS GREFF|Estudo e Desenvolvimento de Conversores Estáticos para Carregamento de Baterias de Veículos Elétricos|Projeto Final Aprovado|Coordenador|19/04/2019|19/04/2021|4|3
DIEGO SANTOS GREFF|Motor Elétrico Aplicado a Próteses de Membro Superior|Projeto Final Aprovado|Participante|02/04/2018|02/04/2020|1|1
DIOGO LONDERO DA SILVA*|Análise Energética de Cargas Refrigeradas|Projeto Final Aprovado|Coordenador|22/12/2017|21/11/2020|10|6
DIOGO LONDERO DA SILVA*|Avaliação de oportunidades para aumento de eficiência energética nos sistemas de condicionamento de ar MC-70 e RD-135|Projeto Final Aprovado|Participante|01/08/2019|01/12/2020|2|2
DIOGO LONDERO DA SILVA*|Estudos sobre novos conceitos de sistemas de refrigeração para aplicações domésticas e comerciais|Projeto Final Aprovado|Participante|01/03/2019|01/01/2021|1|1
DIOGO NARDELLI SIEBERT*|Desenvolvimento de algoritmos quânticos para solução de problemas de dinâmica dos fluidos|Projeto Final Aprovado|Participante|01/04/2019|01/04/2020|1|1
EDUARDO DE CARLI DA SILVA*|Desenvolvimento de algoritmos quânticos para solução de problemas de dinâmica dos fluidos|Projeto Final Aprovado|Participante|01/04/2019|01/04/2020|1|1
ERNANE SILVA*|Desenvolvimento de técnicas e ferramentas para o projeto otimizado de sistemas veiculares. Fase 1: Resistência ao avanço|Projeto Final Aprovado|Participante|01/02/2019|01/02/2023|1|1
ERNANE SILVA*|Dinâmica de gases rarefeitos e suas aplicações|Projeto Final Aprovado|Coordenador|01/06/2018|01/06/2022|10|10
ERNANE SILVA*|Modelagem e Otimização de Sistemas Térmicos|Projeto Final Aprovado|Coordenador|10/04/2019|10/04/2023|2|2
FATIMA ARAUJO MACHADO|Cromodinâmica quântica e física hadrônica|Projeto Final Aprovado|Coordenador|01/05/2019|01/05/2023|8|8
FILIPE DUTRA DA SILVA|Desenvolvimento de técnicas e ferramentas para o projeto otimizado de sistemas veiculares. Fase 1: Resistência ao avanço|Projeto Final Aprovado|Participante|01/02/2019|01/02/2023|6|6
FILIPE DUTRA DA SILVA|Ruído Externo em Aeronaves: Investigação e Modelagem|Projeto Final Aprovado|Coordenador|16/07/2018|16/07/2022|10|5
GABRIEL BENEDET DUTRA|Análise experimental, numérica e analítica da integridade estrutural e desempenho termo-hidráulico de permutadores de calor de placas gaxetadas|Projeto Final Aprovado|Participante|18/10/2019|18/10/2022|7|7
GABRIEL BENEDET DUTRA|Estudo e Desenvolvimento de Processos de Soldagem Aplicados à Construção Naval – Fase II|Projeto Final Aprovado|Participante|01/05/2018|01/05/2022|1|1
GABRIEL BENEDET DUTRA|Membrana Polimérica Condutora para Célula Combustível Microbiana|Projeto Final Aprovado|Participante|01/04/2018|01/04/2020|1|1
GABRIEL BENEDET DUTRA|Projeto e Construção de Embarcações Especiais 2ª Etapa|Projeto Final Aprovado|Participante|24/04/2019|24/04/2021|1|1
GIAN RICARDO BERKENBROCK|Desenvolvimento de Métodos e Ferramentas para o Apoio ao Desenvolvimento de Produtos|Projeto Final Aprovado|Participante|01/08/2017|01/08/2021|6|6
GIAN RICARDO BERKENBROCK|PerformCharts: Atualização e Complementação para UML|Projeto Final Aprovado|Coordenador|01/03/2017|01/05/2020|10|10
GIOVANI GRACIOLI|Monitoramento sem fio da vibração torsional de powertrain automotivo (Parte II)|Projeto Final Aprovado|Participante|01/02/2019|01/02/2021|2|2
GIOVANI GRACIOLI|On the Predictability of Heterogeneous SoC Multicore Platforms|Projeto Final Aprovado|Coordenador|04/10/2019|04/04/2022|6|6
HELENA PAULA NIERWINSKI|Avaliação de comportamento e alternativas de melhoramento de características geotécnicas de rejeitos de mineração|Projeto Final Aprovado|Participante|09/04/2018|09/10/2020|5|2
HELENA PAULA NIERWINSKI|Caracterização de solos através de resultados de ensaios de campo|Projeto Final Aprovado|Coordenador|17/12/2018|17/12/2020|0|5
